filename	mark	label	off0	off1	span
PMC5143422	T14	Application_Mention	3179	3183	GNOM
PMC5143422	T15	Application_Mention	3297	3303	DAMMIN
PMC5143422	T16	Application_Mention	3310	3316	GASBOR
PMC5143422	T17	Application_Mention	3326	3333	DAMAVER
PMC5143422	T18	Application_Mention	3508	3522	GraphPad Prism
PMC5143422	T20	Application_Mention	3529	3534	PyMol
PMC5143422	T21	Application_Mention	4485	4499	GraphPad Prism
PMC2936008	T1	Application_Mention	54	58	SPSS
PMC2626671	T1	Application_Mention	3106	3112	FlowJo
PMC3318181	T1	Application_Mention	163	167	SPSS
PMC4812167	T1	Application_Mention	878	886	CalcuSyn
PMC4812167	T4	Application_Mention	1985	1994	ModFit LT
PMC4812167	T7	Application_Mention	3094	3102	FACSDiva
PMC4812167	T10	Application_Mention	3369	3373	SPSS
PMC4919596	T1	Application_Mention	621	626	Stata
PMC3819448	T1	Application_Mention	103	150	Molecular Evolutionary Genetics Analysis (MEGA)
PMC2646063	T1	Application_Mention	1583	1599	Northern Eclipse
PMC2646063	T3	Application_Mention	4263	4268	PRISM
PMC2646063	T5	Application_Mention	4374	4379	Prism
PMC2646063	T6	Application_Mention	4639	4644	PRISM
PMC3194040	T1	Application_Mention	799	807	MODELLER
PMC3194040	T3	Application_Mention	1045	1050	PyMOL
PMC3194040	T5	Application_Mention	2307	2310	TGI
PMC3654430	T1	Application_Mention	102	112	Treeviewer
PMC3654430	T4	Application_Mention	191	199	ClustalW
PMC3654430	T6	Application_Mention	283	291	Boxshade
PMC4166139	T1	Application_Mention	410	416	UCINET
PMC4166139	T2	Application_Mention	1152	1157	NVivo
PMC4666316	T1	Application_Mention	608	614	e-care
PMC3880993	T1	Application_Mention	374	386	NIS-Elements
PMC3880993	T3	Application_Mention	1762	1780	Mi- croarray Suite
PMC3880993	T5	Application_Mention	1797	1824	GeneChip Operating Software
PMC3880993	T7	Application_Mention	2349	2353	SPSS
PMC2808573	T1	Application_Mention	38	41	SAS
PMC3731646	T1	Application_Mention	499	506	IFEFFIT
PMC3731646	T2	Application_Mention	926	932	CASTEP
PMC5339929	T1	Application_Mention	42	46	SPSS
PMC4102165	T1	Application_Mention	1027	1035	DataView
PMC3474945	T1	Application_Mention	97	102	Prism
PMC4620299	T1	Application_Mention	99	107	open Epi
PMC4345972	T1	Application_Mention	48	52	SPSS
PMC3309518	T1	Application_Mention	262	277	PASW Statistics
PMC3309518	T4	Application_Mention	1393	1400	MarsBar
PMC3309518	T5	Application_Mention	1707	1710	SPM
PMC3309518	T7	Application_Mention	1779	1788	MRI- cron
PMC3309518	T9	Application_Mention	1888	1903	PASW Statistics
PMC3309518	T11	Application_Mention	3700	3707	MRIcron
PMC3212591	T1	Application_Mention	413	417	SPSS
PMC4443457	T2	Application_Mention	5	20	SPSS Statistics
PMC4443457	T4	Application_Mention	682	691	SigmaPlot
PMC5018359	T1	Application_Mention	750	754	SPSS
PMC5018359	T3	Application_Mention	789	794	Stata
PMC4049090	T1	Application_Mention	456	471	BRB-Array Tools
PMC4049090	T2	Application_Mention	494	499	Excel
PMC4049090	T3	Application_Mention	513	527	R BioConductor
PMC4303630	T1	Application_Mention	129	139	Genemapper
PMC4303630	T3	Application_Mention	236	271	GenAlEx (Genetic Analyses in Excel)
PMC4303630	T5	Application_Mention	451	460	EstimateS
PMC4303630	T6	Application_Mention	537	548	Mathematica
PMC4303630	T8	Application_Mention	1130	1137	MIGRATE
PMC4303630	T9	Application_Mention	3406	3414	InStruct
PMC4303630	T10	Application_Mention	3430	3438	ObStruct
PMC4303630	T11	Application_Mention	4199	4207	InStruct
PMC4303630	T12	Application_Mention	4658	4666	ObStruct
PMC4303630	T13	Application_Mention	6069	6078	EstimateS
PMC4303630	T14	Application_Mention	6560	6567	MIGRATE
PMC4303630	T15	Application_Mention	8173	8181	InStruct
PMC4481556	T1	Application_Mention	95	104	MagnaFire
PMC4481556	T2	Application_Mention	648	655	Image J
PMC4481556	T4	Application_Mention	875	897	Open Office Draw Suite
PMC4481556	T6	Application_Mention	988	992	SPSS
PMC3809360	T1	Application_Mention	529	550	Axiovision microscope
PMC3809360	T4	Application_Mention	639	648	SigmaPlot
PMC5223687	T1	Application_Mention	35	40	Stata
PMC5223687	T3	Application_Mention	57	62	Stata
PMC3245093	T1	Application_Mention	420	429	WikiTrust
PMC3245093	T2	Application_Mention	462	469	Firefox
PMC3641357	T1	Application_Mention	340	346	Tophat
PMC3641357	T2	Application_Mention	411	420	Cufflinks
PMC3641357	T3	Application_Mention	1392	1401	MetaMorph
PMC3627965	T1	Application_Mention	197	208	Quantum GIS
PMC4182815	T1	Application_Mention	653	662	Windows 7
PMC4182815	T2	Application_Mention	674	681	LabVIEW
PMC4182815	T3	Application_Mention	1917	1929	AcqKnowledge
PMC4182815	T5	Application_Mention	2089	2101	AcqKnowledge
PMC4929210	T1	Application_Mention	37	41	SPSS
PMC2551693	T1	Application_Mention	931	946	Image- Quant TL
PMC3796294	T1	Application_Mention	917	921	SPSS
PMC4103605	T1	Application_Mention	115	126	sff_extract
PMC4103605	T3	Application_Mention	287	301	MSATCOM-MANDER
PMC4103605	T4	Application_Mention	689	696	Primer3
PMC4103605	T5	Application_Mention	752	755	QDD
PMC4103605	T6	Application_Mention	1134	1141	Primer3
PMC4103605	T8	Application_Mention	1740	1750	GeneMapper
PMC4103605	T10	Application_Mention	1837	1842	Excel
PMC4103605	T12	Application_Mention	1935	1941	ATETRA
PMC5238813	T1	Application_Mention	108	114	Cubist
PMC5238813	T2	Application_Mention	136	148	randomForest
PMC5238813	T3	Application_Mention	188	194	monmlp
PMC5238813	T4	Application_Mention	220	223	rgp
PMC5238813	T5	Application_Mention	226	232	Cubist
PMC5238813	T6	Application_Mention	412	418	Cubist
PMC5238813	T7	Application_Mention	1324	1336	randomForest
PMC5238813	T8	Application_Mention	1509	1515	Monmlp
PMC5238813	T9	Application_Mention	1548	1549	R
PMC5238813	T10	Application_Mention	1560	1566	monmlp
PMC5238813	T11	Application_Mention	1888	1894	Monmlp
PMC5238813	T12	Application_Mention	2007	2013	monmlp
PMC5238813	T13	Application_Mention	2418	2424	monmlp
PMC5238813	T14	Application_Mention	2955	2958	rgp
PMC5238813	T15	Application_Mention	3001	3002	R
PMC5238813	T16	Application_Mention	3027	3030	rgp
PMC5238813	T17	Application_Mention	3128	3131	rgp
PMC5238813	T18	Application_Mention	4443	4450	fscaret
PMC5238813	T19	Application_Mention	4463	4470	fscaret
PMC5238813	T20	Application_Mention	4557	4558	R
PMC5238813	T21	Application_Mention	4560	4567	Fscaret
PMC5238813	T22	Application_Mention	4879	4886	fscaret
PMC5238813	T23	Application_Mention	5918	5921	rgp
PMC5238813	T24	Application_Mention	7018	7025	fscaret
PMC5238813	T25	Application_Mention	7181	7187	Cubist
PMC5238813	T26	Application_Mention	8294	8300	cubist
PMC3898763	T1	Application_Mention	1149	1164	SPSS Statistics
PMC3898763	T4	Application_Mention	1851	1855	SPSS
PMC3898763	T6	Application_Mention	1890	1895	Stata
PMC4582561	T1	Application_Mention	483	489	ImageJ
PMC4582561	T3	Application_Mention	583	587	SPSS
PMC4727475	T1	Application_Mention	255	262	EndNote
PMC5364865	T1	Application_Mention	272	286	GraphPad Prism
PMC4888764	T1	Application_Mention	200	214	GraphPad Prism
PMC4103437	T1	Application_Mention	1	23	CLC Genomics Workbench
PMC4103437	T3	Application_Mention	148	154	libngs
PMC4103437	T5	Application_Mention	310	316	SPAdes
PMC4103437	T6	Application_Mention	653	675	CLC Genomics Workbench
PMC4103437	T7	Application_Mention	1641	1651	Sequencher
PMC4103437	T10	Application_Mention	1730	1742	Geneious Pro
PMC4103437	T12	Application_Mention	1992	1996	MEGA
PMC4103437	T14	Application_Mention	2261	2273	Geneious Pro
PMC4103437	T16	Application_Mention	2478	2483	RAxML
PMC4103437	T18	Application_Mention	2625	2630	RAxML
PMC4103437	T19	Application_Mention	2763	2770	FigTree
PMC3998155	T1	Application_Mention	14	19	STATA
PMC2955740	T1	Application_Mention	503	507	SPSS
PMC5078571	T1	Application_Mention	301	308	Maestro
PMC5078571	T3	Application_Mention	1831	1840	ChromaTOF
PMC5078571	T6	Application_Mention	2059	2068	ChromaTOF
PMC5078571	T7	Application_Mention	2169	2178	ChromaTOF
PMC5078571	T8	Application_Mention	2248	2254	Guineu
PMC5078571	T9	Application_Mention	3956	3962	MATLAB
PMC5078571	T12	Application_Mention	4050	4061	PLS Toolbox
PMC5078571	T15	Application_Mention	4120	4121	R
PMC4832390	T1	Application_Mention	1040	1046	ImageJ
PMC4832390	T2	Application_Mention	1753	1770	Zen Black edition
PMC3890344	T1	Application_Mention	197	210	RNAi Designer
PMC2447807	T1	Application_Mention	1132	1143	pssRNAMiner
PMC2447807	T2	Application_Mention	1331	1342	pssRNAMiner
PMC2447807	T3	Application_Mention	1681	1692	pssRNAMiner
PMC2447807	T4	Application_Mention	1834	1845	pssRNAMiner
PMC2447807	T5	Application_Mention	1935	1946	pssRNAMiner
PMC2447807	T6	Application_Mention	2038	2049	pssRNAMiner
PMC2447807	T7	Application_Mention	2752	2763	pssRNAMiner
PMC2447807	T8	Application_Mention	3157	3164	ssearch
PMC2447807	T9	Application_Mention	3249	3255	SQLite
PMC2447807	T10	Application_Mention	3373	3384	pssRNAMiner
PMC2447807	T11	Application_Mention	3485	3496	pssRNAMiner
PMC2447807	T12	Application_Mention	4323	4334	pssRNAMiner
PMC2447807	T13	Application_Mention	4427	4438	pssRNAMiner
PMC2447807	T14	Application_Mention	4737	4748	pssRNAMiner
PMC2447807	T15	Application_Mention	5078	5089	pssRNAMiner
PMC2447807	T16	Application_Mention	5182	5193	pssRNAMiner
PMC2447807	T17	Application_Mention	5530	5541	pssRNAMiner
PMC2447807	T18	Application_Mention	5717	5728	pssRNAMiner
PMC4895162	T1	Application_Mention	649	676	Integrative Genomics Viewer
PMC4895162	T2	Application_Mention	972	978	COSMIC
PMC4895162	T4	Application_Mention	3129	3152	Genome Analysis Toolkit
PMC4895162	T5	Application_Mention	3157	3163	MuTect
PMC4895162	T6	Application_Mention	3171	3178	Strelka
PMC4895162	T7	Application_Mention	5033	5039	COSMIC
PMC5008171	T1	Application_Mention	250	257	UNet SM
PMC3469014	T1	Application_Mention	2206	2210	SPSS
PMC4410849	T1	Application_Mention	221	243	PerkinElmer Quantum FX
PMC4410849	T2	Application_Mention	272	279	Analyze
PMC5084670	T1	Application_Mention	747	764	Phoenix WinNonlin
PMC4686099	T1	Application_Mention	1159	1163	SPSS
PMC5329793	T1	Application_Mention	1	9	STATA/SE
PMC5419080	T1	Application_Mention	807	828	Protein Deconvolution
PMC5419080	T4	Application_Mention	873	883	BioAnalyst
PMC5419080	T7	Application_Mention	2380	2401	Protein Deconvolution
PMC2570388	T1	Application_Mention	1628	1636	Statview
PMC2034468	T1	Application_Mention	84	97	RosettaDesign
PMC2034468	T2	Application_Mention	414	419	PyMOL
PMC2034468	T4	Application_Mention	967	980	RosettaDesign
PMC4093164	T1	Application_Mention	414	417	SAS
PMC4508259	T1	Application_Mention	761	803	System for Automatic Verification, or SAVE
PMC4508259	T2	Application_Mention	943	947	SAVE
PMC4453596	T1	Application_Mention	58	62	Perl
PMC4453596	T4	Application_Mention	146	156	SQL Server
PMC4453596	T7	Application_Mention	300	303	SAS
PMC3177208	T1	Application_Mention	355	361	FlowJo
PMC3177208	T3	Application_Mention	1374	1384	ImageQuant
PMC3177208	T5	Application_Mention	2458	2468	ImageQuant
PMC2606938	T1	Application_Mention	811	830	Acquire and Analyze
PMC2606938	T3	Application_Mention	1800	1809	Clustal-W
PMC3619103	T1	Application_Mention	442	446	SPSS
PMC4012704	T1	Application_Mention	104	108	SPSS
PMC3598124	T1	Application_Mention	39	49	Statistica
PMC3598124	T4	Application_Mention	1203	1216	MultiScanBase
PMC3749346	T1	Application_Mention	1658	1668	ImageGauge
PMC3822024	T1	Application_Mention	45	48	SAS
PMC5061105	T1	Application_Mention	286	292	Matlab
PMC4977128	T1	Application_Mention	1456	1471	SPSS statistics
PMC1849898	T1	Application_Mention	430	443	python script
PMC4272508	T1	Application_Mention	496	539	Statistical Package for the Social Sciences
PMC2556094	T1	Application_Mention	668	674	MOSFLM
PMC2556094	T2	Application_Mention	697	701	CCP4
PMC2556094	T3	Application_Mention	1148	1152	COOT
PMC2556094	T4	Application_Mention	1204	1210	PHENIX
PMC2887951	T1	Application_Mention	77	86	Nanoscope
PMC2887951	T2	Application_Mention	380	389	Nanoscope
PMC2887951	T3	Application_Mention	2076	2086	Windows XP
PMC2887951	T4	Application_Mention	2107	2121	Image-Pro Plus
PMC4210416	T1	Application_Mention	41	45	SPSS
PMC3374006	T1	Application_Mention	2849	2853	SPSS
PMC4264456	T1	Application_Mention	60	63	SAS
PMC4264456	T4	Application_Mention	112	120	Stata/SE
PMC4935458	T1	Application_Mention	865	875	MultiGauge
PMC4718351	T1	Application_Mention	55	60	GIPSE
PMC4718351	T2	Application_Mention	592	597	GIPSE
PMC4718351	T3	Application_Mention	894	899	Excel
PMC4718351	T4	Application_Mention	1663	1667	SPSS
PMC3644108	T1	Application_Mention	205	210	GEANT
PMC3628511	T1	Application_Mention	1159	1167	SPCImage
PMC3628511	T3	Application_Mention	1678	1684	ImageJ
PMC3628511	T4	Application_Mention	1690	1695	JACoP
PMC3628511	T5	Application_Mention	1700	1709	RatioPlus
PMC3400965	T1	Application_Mention	626	636	AltAnalyze
PMC3400965	T3	Application_Mention	1200	1209	MEGABLAST
PMC3400965	T4	Application_Mention	1315	1321	SPLIGN
PMC3400965	T5	Application_Mention	1347	1354	AS-EAST
PMC3400965	T6	Application_Mention	1744	1751	AS-EAST
PMC3400965	T7	Application_Mention	2058	2064	TopHat
