filename	mark	label	off0	off1	span
PMC5304233	T2	Developer	305	314	Qualtrics
PMC2678927	T1	Application_Mention	324	329	Plink
PMC2678927	T2	Application_Mention	379	388	HaploView
PMC3789260	T1	Application_Mention	2986	3003	MetaMorph Imaging
PMC3789260	T2	Developer	3014	3031	Molecular Devices
PMC3789260	T3	Application_Mention	3399	3408	MetaMorph
PMC5129490	T1	Application_Mention	175	180	Stata
PMC5129490	T2	Version	207	209	11
PMC5129490	T3	Application_Mention	215	216	R
PMC3563119	T1	Application_Mention	30	31	R
PMC3563119	T2	Version	55	61	2.11.1
PMC3563119	T3	URL	63	87	http://www.R-project.org
PMC3446116	T1	Application_Mention	352	356	SPSS
PMC3816860	T1	Application_Mention	1110	1113	SAS
PMC3816860	T2	Version	1132	1135	9.2
PMC3816860	T3	Developer	1137	1154	SAS Institute Inc
PMC3691566	T1	Application_Mention	666	681	Zeiss LSM Image
PMC3691566	T2	Application_Mention	1630	1666	Bio MAS (molecule annotation system)
PMC3691566	T3	Version	1667	1670	3.0
PMC3691566	T4	Developer	1681	1703	CapitalBio Corporation
PMC3691566	T5	Application_Mention	2258	2261	MAS
PMC3691566	T6	Version	2262	2265	3.0
PMC3691566	T7	Application_Mention	2439	2510	DAVID (Database for Annotation, Visualization and Integrated Discovery)
PMC3691566	T8	Application_Mention	3431	3436	iQTM5
PMC3691566	T9	Application_Mention	3675	3681	Primer
PMC3691566	T10	Version	3682	3683	3
PMC3200513	T1	Application_Mention	5	9	SPSS
PMC3200513	T2	Version	18	22	16.0
PMC3200513	T3	Developer	36	44	SPSS Inc
PMC4589713	T1	Application_Mention	1074	1078	SPSS
PMC4589713	T2	Developer	1088	1091	IBM
PMC4589713	T3	Version	1100	1102	21
PMC4250666	T1	Application_Mention	318	322	SPSS
PMC4250666	T2	Version	328	332	19.0
PMC4250666	T3	Developer	346	352	IBM Co
PMC4623366	T1	Application_Mention	338	378	Interactive Voice Response System (IVRS)
PMC4623366	T2	Application_Mention	436	440	IVRS
PMC2789947	T1	Application_Mention	46	50	SPSS
PMC2789947	T2	Version	55	59	12.0
PMC2789947	T3	Developer	61	69	SPSS Inc
PMC4958647	T1	Application_Mention	3	10	Can-pro
PMC4958647	T2	Version	11	14	4.0
PMC4958647	T3	Developer	60	86	Korean Nutritional Society
PMC4958647	T4	Application_Mention	244	271	Statistical Analysis System
PMC4958647	T5	Version	289	292	9.2
PMC4958647	T6	Developer	294	307	SAS Institute
PMC3241662	T1	Application_Mention	312	321	ESEfinder
PMC3241662	T2	Application_Mention	402	411	ESEfinder
PMC4350160	T1	Application_Mention	3780	3784	SPSS
PMC4350160	T2	Version	3785	3787	13
PMC4600182	T1	Application_Mention	32	37	Stata
PMC4600182	T2	Version	40	42	13
PMC4622454	T1	Application_Mention	1022	1026	SPSS
PMC4622454	T2	Version	1035	1039	20.0
PMC3028489	T1	Application_Mention	412	420	DeMotion
PMC3028489	T2	Application_Mention	849	864	PASW Statistics
PMC3028489	T3	Version	865	871	18.0.2
PMC3028489	T4	Developer	873	881	SPSS Inc
PMC3371588	T1	Application_Mention	525	565	General Structure Analysis System (GSAS)
PMC4602909	T1	Application_Mention	556	560	SPSS
PMC4602909	T2	Version	590	592	22
PMC4602909	T3	Developer	606	614	IBM Corp
PMC5407455	T1	Application_Mention	1184	1188	SPSS
PMC5407455	T2	Version	1198	1202	22.0
PMC4068285	T1	Application_Mention	101	109	GraphPad
PMC3973247	T1	Application_Mention	788	807	Stereo Investigator
PMC3973247	T2	Version	817	818	6
PMC3973247	T3	Developer	820	836	MicroBrightField
PMC3973247	T4	Application_Mention	2072	2076	TINA
PMC2927939	T1	Application_Mention	3032	3054	SAS Enter- prise Guide
PMC2927939	T2	Version	3060	3069	4.1.0.471
PMC2927939	T3	Developer	3071	3084	SAS Institute
PMC5235341	T1	Application_Mention	1158	1162	Halo
PMC5235341	T2	Developer	1173	1184	Indica Labs
PMC5235341	T3	Application_Mention	1348	1360	NIS-Elements
PMC5235341	T4	Developer	1371	1388	Nikon Instruments
PMC5235341	T5	Application_Mention	2096	2102	ImageJ
PMC5235341	T6	Developer	2104	2133	National Institutes of Health
PMC5235341	T7	Application_Mention	2185	2200	Graph Pad Prism
PMC5235341	T8	Version	2201	2202	6
PMC5235341	T9	Developer	2204	2226	Graph Pad Software Inc
PMC4313447	T1	Application_Mention	39	44	STATA
PMC4313447	T2	Version	73	75	11
PMC3661168	T1	Application_Mention	1572	1575	SAS
PMC3661168	T2	Version	1593	1596	8.0
PMC3661168	T3	Application_Mention	1647	1661	GraphPad Prism
PMC3661168	T4	Version	1673	1677	5.04
PMC2585846	T1	Application_Mention	681	685	MAS5
PMC2585846	T2	Application_Mention	1378	1393	Custom software
PMC2585846	T3	Application_Mention	1409	1439	Interactive Data Language (IDL
PMC2585846	T4	Developer	1441	1473	ITT Visual Information Solutions
PMC3595153	T1	Application_Mention	919	922	SAS
PMC3595153	T2	Version	925	928	9.2
PMC3595153	T3	Developer	930	947	SAS Institute Inc
PMC4513598	T1	Application_Mention	1	8	MedCalc
PMC4513598	T2	Developer	22	38	MedCalc Software
PMC3994435	T1	Application_Mention	1063	1068	Stata
PMC3994435	T2	Version	1087	1091	10.0
PMC3994435	T3	Developer	1092	1104	StataCorp LP
PMC3590666	T1	Developer	66	69	IBM
PMC3590666	T2	Application_Mention	70	84	SPSS Statistic
PMC3590666	T3	Version	86	90	19.0
PMC4094575	T1	Application_Mention	733	747	GraphPad Prism
PMC4094575	T2	Version	748	749	5
PMC4094575	T3	Developer	751	773	GraphPad Software, Inc
PMC3771852	T1	Application_Mention	51	58	SPARTAN
PMC3771852	T2	Version	59	61	10
PMC3771852	T3	Developer	72	89	Wavefunction, Inc
PMC3771852	T4	Application_Mention	900	907	SYBYL-X
PMC3771852	T5	Version	908	911	1.1
PMC3771852	T6	Developer	930	950	Tripos International
PMC4804676	T1	Application_Mention	35	38	SAS
PMC4804676	T2	Version	47	50	9.1
PMC4804676	T3	Developer	52	70	SAS Institute, Inc
PMC4505995	T1	Application_Mention	43	47	SPSS
PMC4505995	T2	Version	48	52	16.0
PMC3829989	T1	Application_Mention	217	222	Omega
PMC3829989	T2	Version	223	228	2.2.1
PMC3829989	T3	Application_Mention	301	304	MOE
PMC3829989	T4	Version	305	312	2011.10
PMC4809187	T1	Application_Mention	804	807	SAS
PMC4809187	T2	Version	810	813	9.3
PMC4809187	T3	Developer	815	832	SAS Institute Inc
PMC5389568	T1	Application_Mention	689	692	XDS
PMC5389568	T2	Application_Mention	752	758	PHENIX
PMC5389568	T3	Application_Mention	838	844	PHENIX
PMC5389568	T4	Application_Mention	1585	1599	GraphPad Prism
PMC5389568	T5	Version	1600	1603	6.0
PMC5389568	T6	Application_Mention	1684	1693	Cufflinks
PMC5389568	T7	Application_Mention	1900	1914	GraphPad Prism
PMC5389568	T8	Version	1915	1918	6.0
PMC3507205	T1	Application_Mention	318	332	GraphPad Prism
PMC3507205	T2	Version	333	334	5
PMC3507205	T3	Developer	336	353	GraphPad Software
PMC4743607	T1	Application_Mention	112	116	SPSS
PMC4743607	T2	Version	125	129	19.0
PMC4743607	T3	Developer	131	170	Statistical Package for Social Sciences
PMC4266938	T1	Application_Mention	1022	1027	STATA
PMC4266938	T2	Version	1037	1039	11
PMC4266938	T3	Developer	1041	1051	STATA Corp
PMC5089945	T1	Application_Mention	795	805	GeneGenius
PMC5089945	T2	Developer	849	858	Syn- gene
PMC2626662	T1	Application_Mention	236	242	MOLREP
PMC2626662	T2	Application_Mention	415	419	COOT
PMC2626662	T3	Application_Mention	489	495	REFMAC
PMC2626662	T4	Version	496	497	5
PMC2626662	T5	Application_Mention	851	858	HKL2000
PMC2626662	T6	Application_Mention	1100	1106	PHASER
PMC2626662	T7	Application_Mention	1286	1290	COOT
PMC2626662	T8	Application_Mention	1360	1366	REFMAC
PMC2626662	T9	Version	1367	1368	5
PMC2626662	T10	Application_Mention	1606	1612	REFMAC
PMC2626662	T11	Version	1613	1614	5
PMC2626662	T12	Application_Mention	1732	1740	PROCHECK
PMC2626662	T13	Application_Mention	1752	1764	MOL- BROBITY
PMC2626662	T14	Application_Mention	1824	1834	MOLPROBITY
PMC2626662	T15	Application_Mention	2338	2343	PyMOL
PMC2626662	T16	Application_Mention	2359	2372	BIAevaluation
PMC2626662	T17	Version	2391	2394	3.1
PMC2626662	T18	Developer	2396	2409	GE Healthcare
PMC2626662	T19	Application_Mention	3970	3976	MOSFLM
PMC2626662	T20	Application_Mention	3987	3994	HKL2000
PMC2626662	T21	Application_Mention	4033	4038	SCALA
PMC2626662	T22	Application_Mention	4064	4074	CCP4 suite
PMC2626662	T23	Application_Mention	4085	4094	scalepack
PMC2626662	T24	Application_Mention	4309	4315	MOLREP
PMC2626662	T25	Application_Mention	4484	4488	COOT
PMC2626662	T26	Application_Mention	4558	4564	REFMAC
PMC2626662	T27	Version	4565	4566	5
PMC2626662	T28	Application_Mention	4856	4862	REFMAC
PMC2626662	T29	Version	4863	4864	5
PMC3915115	T1	Application_Mention	516	521	STATA
PMC3915115	T2	Version	530	532	12
PMC3915115	T3	Application_Mention	963	967	6CIT
PMC4700408	T1	Application_Mention	45	54	SigmaStat
PMC4700408	T2	Version	64	67	3.1
PMC4501418	T1	Application_Mention	69	74	Prism
PMC4501418	T2	Version	75	78	5.0
PMC4501418	T3	Developer	79	100	GraphPad Software Inc
PMC3276086	T1	Application_Mention	177	191	Primer Express
PMC3276086	T2	Version	194	197	3.0
PMC3276086	T3	Developer	199	217	Applied Biosystems
PMC3641311	T1	Application_Mention	112	116	SPSS
PMC3641311	T2	Developer	128	136	SPSS Inc
PMC5143422	T1	Application_Mention	468	475	HKL2000
PMC5143422	T2	Application_Mention	502	514	CrystalClear
PMC5143422	T3	Application_Mention	693	699	Phenix
PMC5143422	T4	Application_Mention	719	722	CNS
PMC5143422	T5	Application_Mention	932	936	Coot
PMC5143422	T6	Application_Mention	979	984	PyMol
PMC5143422	T7	Application_Mention	995	1000	SYBYL
PMC5143422	T8	URL	1010	1024	www.tripos.com
PMC5143422	T9	Application_Mention	1220	1225	SYBYL
PMC5143422	T10	Application_Mention	1718	1722	GOLD
PMC5143422	T11	Application_Mention	2899	2904	ATSAS
PMC5143422	T12	Application_Mention	2942	2948	PRIMUS
PMC5143422	T13	Application_Mention	3066	3072	CRYSOL
PMC5143422	T14	Application_Mention	3179	3183	GNOM
PMC5143422	T15	Application_Mention	3297	3303	DAMMIN
PMC5143422	T16	Application_Mention	3310	3316	GASBOR
PMC5143422	T17	Application_Mention	3326	3333	DAMAVER
PMC5143422	T18	Application_Mention	3508	3522	GraphPad Prism
PMC5143422	T19	Version	3523	3524	5
PMC5143422	T20	Application_Mention	3529	3534	PyMol
PMC5143422	T21	Application_Mention	4485	4499	GraphPad Prism
PMC5143422	T22	Version	4500	4501	5
PMC2936008	T1	Application_Mention	54	58	SPSS
PMC2936008	T2	Version	68	70	14
PMC2626671	T1	Application_Mention	3106	3112	FlowJo
PMC2626671	T2	Developer	3123	3137	Tree Star, Inc
PMC3318181	T1	Application_Mention	163	167	SPSS
PMC3318181	T2	Version	188	192	17.0
PMC3318181	T3	Developer	194	202	SPSS Inc
PMC4812167	T1	Application_Mention	878	886	CalcuSyn
PMC4812167	T2	Version	905	906	2
PMC4812167	T3	Developer	907	914	Biosoft
PMC4812167	T4	Application_Mention	1985	1994	ModFit LT
PMC4812167	T5	Version	1995	1998	3.3
PMC4812167	T6	Developer	2009	2035	Verity Software House, Inc
PMC4812167	T7	Application_Mention	3094	3102	FACSDiva
PMC4812167	T8	Version	3121	3124	6.2
PMC4812167	T9	Developer	3126	3140	BD Biosciences
PMC4812167	T10	Application_Mention	3369	3373	SPSS
PMC4812167	T11	Version	3392	3396	19.0
PMC4812167	T12	Developer	3398	3406	IBM SPSS
PMC4919596	T1	Application_Mention	621	626	Stata
PMC4919596	T2	Version	635	638	8.0
PMC4919596	T3	Developer	640	657	Stata Corporation
PMC3819448	T1	Application_Mention	103	150	Molecular Evolutionary Genetics Analysis (MEGA)
PMC3819448	T2	Version	168	172	5.05
PMC2646063	T1	Application_Mention	1583	1599	Northern Eclipse
PMC2646063	T2	Version	1605	1606	6
PMC2646063	T3	Application_Mention	4263	4268	PRISM
PMC2646063	T4	Developer	4270	4278	GraphPad
PMC2646063	T5	Application_Mention	4374	4379	Prism
PMC2646063	T6	Application_Mention	4639	4644	PRISM
PMC3194040	T1	Application_Mention	799	807	MODELLER
PMC3194040	T2	Version	808	811	9v6
PMC3194040	T3	Application_Mention	1045	1050	PyMOL
PMC3194040	T4	URL	1060	1080	http://www.pymol.org
PMC3194040	T5	Application_Mention	2307	2310	TGI
PMC3654430	T1	Application_Mention	102	112	Treeviewer
PMC3654430	T2	Version	113	118	1.6.6
PMC3654430	T3	URL	120	172	http://taxonomy. zoology.gla.ac.uk/rod/treeview.html
PMC3654430	T4	Application_Mention	191	199	ClustalW
PMC3654430	T5	URL	201	249	http://www.bioinformatics.nl/tools/clustalw.html
PMC3654430	T6	Application_Mention	283	291	Boxshade
PMC3654430	T7	URL	293	317	http://www.ch.embnet.org
PMC4166139	T1	Application_Mention	410	416	UCINET
PMC4166139	T2	Application_Mention	1152	1157	NVivo
PMC4666316	T1	Application_Mention	608	614	e-care
PMC3880993	T1	Application_Mention	374	386	NIS-Elements
PMC3880993	T2	Version	387	391	F3.0
PMC3880993	T3	Application_Mention	1762	1780	Mi- croarray Suite
PMC3880993	T4	Version	1789	1792	5.0
PMC3880993	T5	Application_Mention	1797	1824	GeneChip Operating Software
PMC3880993	T6	Developer	1837	1847	Affymetrix
PMC3880993	T7	Application_Mention	2349	2353	SPSS
PMC3880993	T8	Version	2371	2375	16.0
PMC2808573	T1	Application_Mention	38	41	SAS
PMC2808573	T2	Version	52	56	6.12
PMC3731646	T1	Application_Mention	499	506	IFEFFIT
PMC3731646	T2	Application_Mention	926	932	CASTEP
PMC5339929	T1	Application_Mention	42	46	SPSS
PMC5339929	T2	Version	56	60	11.5
PMC5339929	T3	Developer	61	69	SPSS Inc
PMC4102165	T1	Application_Mention	1027	1035	DataView
PMC4102165	T2	Version	1054	1055	3
PMC4102165	T3	Developer	1057	1075	AEMC Instru- ments
PMC3474945	T1	Application_Mention	97	102	Prism
PMC3474945	T2	Version	103	104	5
PMC3474945	T3	Developer	106	114	GraphPad
PMC4620299	T1	Application_Mention	99	107	open Epi
PMC4345972	T1	Application_Mention	48	52	SPSS
PMC4345972	T2	Version	71	75	21.0
PMC3309518	T1	Application_Mention	262	277	PASW Statistics
PMC3309518	T2	Version	297	303	18.0.0
PMC3309518	T3	Developer	305	309	SPSS
PMC3309518	T4	Application_Mention	1393	1400	MarsBar
PMC3309518	T5	Application_Mention	1707	1710	SPM
PMC3309518	T6	Version	1711	1712	8
PMC3309518	T7	Application_Mention	1779	1788	MRI- cron
PMC3309518	T8	URL	1799	1840	http://www.sph.sc.edu/comd/rorden/mricron
PMC3309518	T9	Application_Mention	1888	1903	PASW Statistics
PMC3309518	T10	Version	1904	1906	18
PMC3309518	T11	Application_Mention	3700	3707	MRIcron
PMC3212591	T1	Application_Mention	413	417	SPSS
PMC3212591	T2	Version	423	427	18.0
PMC3212591	T3	Developer	429	437	SPSS Inc
PMC4443457	T1	Developer	1	4	IBM
PMC4443457	T2	Application_Mention	5	20	SPSS Statistics
PMC4443457	T3	Version	29	35	20.0.0
PMC4443457	T4	Application_Mention	682	691	SigmaPlot
PMC4443457	T5	Version	709	713	12.0
PMC5018359	T1	Application_Mention	750	754	SPSS
PMC5018359	T2	Version	769	771	21
PMC5018359	T3	Application_Mention	789	794	Stata
PMC5018359	T4	Version	813	815	12
PMC5018359	T5	Developer	817	826	StataCorp
