tokens,labels
"['Principal', 'components', 'analyses', 'were', 'then', 'performed', 'on', 'each', 'matrix', '(using', 'the', 'MATLAB', 'function', 'princomp).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Application_Mention', 'O', 'O']"
"['The', 'number', 'of', 'components', 'used', 'in', 'the', 'final', 'model', 'was', 'determined', 'based', 'on', 'maximum', 'model', 'classification', 'performance', 'for', 'data', 'in', 'the', 'time', 'window', '100-300', 'ms', 'using', 'an', 'independent', 'group', 'of', 'participants', 'performing', 'the', 'same', 'task', 'with', 'similar', 'objects', '(see', 'Clarke', 'et', 'al.', '2013).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['This', 'procedure', 'identified', 'that', '12', 'HMaxC1', 'components', 'and', '6', 'HMaxC2', 'components', 'resulted', 'in', 'maximum', 'classification', 'accuracy', 'and', 'so', 'these', 'values', 'were', 'used', 'in', 'the', 'final', 'set', 'of', 'models', '(range', 'tested:', '1-12,', '30,', 'and', '50', 'components).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Initial', 'processing', 'of', 'the', 'raw', 'data', 'used', 'MaxFilter', 'version', '2.0', '(Elektra-', 'Neuromag).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Application_Mention', 'O', 'O', 'O', 'O']"
"['First,', 'static', 'bad', 'channels', 'were', 'detected', 'that', 'were', 'subsequently', 'reconstructed', 'by', 'interpolating', 'neighboring', 'channels,', 'as', 'were', 'bad', 'channels', 'containing', 'long', 'periods', 'of', 'high', 'amplitude', 'or', 'noisy', 'signals.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'temporal', 'extension', 'of', 'the', 'signal-space', 'separation', 'technique', 'was', 'applied', 'to', 'the', 'data', 'every', '4', 's', 'to', 'segregate', 'the', 'signals', 'originating', 'from', 'within', 'the', ""participants'"", 'head', 'from', 'those', 'generated', 'by', 'external', 'sources', 'of', 'noise,', 'along', 'with', 'head', 'movement', 'compensation', 'and', 'transformation', 'of', 'head', 'position', 'to', 'a', 'common', 'head', 'position.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['An', 'artifact', 'removal', 'procedure', 'was', 'applied', 'to', 'the', 'continuous', 'data', 'based', 'on', 'independent', 'components', 'analysis', '(ICA),', 'implemented', 'using', 'EEGLab', '(Delorme', 'and', 'Makeig', '2004).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Application_Mention', 'O', 'O', 'O', 'O']"
"['Components', 'of', 'the', 'data', 'that', 'showed', 'a', 'correlation', 'greater', 'than', 'a', ""Pearson's"", 'r', 'of', '0.4', 'with', 'either', 'EOG', 'channel', 'were', 'removed', 'from', 'the', 'data.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['ICA', 'was', 'applied', 'to', 'the', 'magnetometers', 'and', 'gradiometers', 'separately.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'resulting', 'MEG', 'data', 'were', 'low-pass', 'filtered', 'at', '40', 'Hz', 'in', 'forward', 'and', 'reverse', 'directions', 'using', 'a', 'fifth-order', 'Butterworth', 'digital', 'filter,', 'epoched', 'from', '−200', 'to', '600', 'ms,', 'and', 'downsampled', 'to', '100', 'Hz', 'usingSPM', '8', '(Wellcome', 'Institute', 'of', 'Imaging', 'Neuroscience,', 'London,', 'UK).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Application_Mention', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Items', 'that', 'were', 'incorrectly', 'named', 'were', 'excluded,', 'where', 'an', 'incorrect', 'name', 'was', 'defined', 'as', 'a', 'response', 'that', 'did', 'not', 'match', 'the', 'correct', 'concept.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['We', 'did', 'not', 'explicitly', 'account', 'for', 'potential', 'muscle', 'artifacts', 'produced', 'by', 'the', 'overt', 'naming', 'task', 'as', 'this', 'should', 'not', 'affect', 'our', 'data', 'considering', 'the', 'duration', 'of', 'the', 'epoch', 'examined', 'and', 'frequency', 'range', 'included', 'in', 'relation', 'to', 'the', 'typical', 'onset', 'of', 'muscle', 'artifacts', 'and', 'their', 'frequency', 'distribution', '(mean', 'naming', 'latency:', '991', 'ms,', 'standard', 'deviation', 'over', 'participants:', '109', 'ms).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Furthermore,', 'any', 'such', 'artifacts', 'are', 'unlikely', 'to', 'be', 'confounded', 'with', 'visual', 'or', 'semantic', 'processing', 'in', 'such', 'a', 'way', 'to', 'affect', 'classification', 'accuracy', 'or', 'model', 'fit.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['To', 'visualize', 'the', 'cortical', 'representation', 'of', 'the', 'regression', 'weights,', 'the', 'minimum', 'norm', 'source', 'localization', 'technique', 'was', 'implemented', 'inSPM', '8', 'using', 'the', 'IID', 'option.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Application_Mention', 'O', 'O', 'O', 'O', 'O']"
"['Instead', 'of', 'using', 'the', 'regression', 'weights', 'derived', 'from', 'MEG', 'data', 'averaged', 'over', 'participants', '(those', 'used', 'for', 'model', 'fit', 'and', 'classification),', 'for', 'source', 'localization,', 'we', 'calculated', 'the', 'regression', 'weights', 'for', 'each', 'participant', 'separately,', 'that', 'were', 'then', 'used', 'as', 'the', 'inputs', 'to', 'the', 'source', 'localization', 'procedure.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['These', 'individual', 'participant', 'localizations', 'were', 'used', 'to', 'provide', 'more', 'accurate', 'source', 'reconstructions', 'than', 'those', 'that', 'localizing', 'the', 'grand', 'averaged', 'data', 'would', 'have', 'produced.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Since', 'the', 'regression', 'weights', 'are', 'obtained', 'using', 'linear', 'equations', 'with', 'standardized', 'predictors,', 'they', 'can', 'be', 'used', 'for', 'source', 'localization', '(Hauk', 'et', 'al.', '2006).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['MRI', 'images', 'were', 'segmented', 'and', 'spatially', 'normalized', 'to', 'an', 'MNI', 'template', 'brain', 'in', 'Talairach', 'space.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['A', 'template', 'cortical', 'mesh', 'with', '8196', 'vertices', 'was', 'inverse', 'normalized', 'to', 'the', ""individual's"", 'specific', 'MRI', 'space.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['MEG', 'sensor', 'locations', 'were', 'coregistered', 'to', 'MRI', 'space', 'using', 'the', 'fiducial', 'and', 'digitized', 'head-points', 'obtained', 'during', 'acquisition.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'forward', 'model', 'was', 'created', 'using', 'the', 'single', 'shell', 'option', 'to', 'calculate', 'the', 'lead-fields', 'for', 'the', 'sources', 'oriented', 'normal', 'to', 'the', 'cortical', 'surface.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'data', 'from', 'both', 'magnetometers', 'and', 'gradiometers', 'were', 'inverted', 'together', '(Henson', 'et', 'al.', '2009)', 'to', 'estimate', 'activity', 'at', 'each', 'cortical', 'source', 'using', 'a', 'minimum', 'norm', 'solution,', 'where', 'the', 'inversion', 'was', 'performed', 'simultaneously', 'for', 'all', 'the', 'regression', 'weights', 'for', 'the', 'epoch', '−200', 'to', '600', 'ms.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['No', 'depth', 'weighting', 'was', 'applied.']","['O', 'O', 'O', 'O', 'O']"
"['The', 'estimated', 'cortical', 'activity', 'was', 'averaged', 'across', 'the', 'specified', 'time', 'windows', '(70-160', 'and', '200-400', 'ms-see', 'Results)', 'before', 'generating', 'an', 'image', 'in', 'MNI', 'space', '(absolute', 'regression', 'coefficient', 'values),', 'which', 'was', 'smoothed', 'with', 'a', '6-mm', 'FWHM', 'Gaussian', 'smoothing', 'kernel.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['This', 'produces', 'a', 'cortical', 'representation', 'of', 'the', 'regression', 'weights', 'for', 'each', 'predictor,', 'which', 'were', 'then', 'averaged', 'across', 'participants,', 'and', 'displayed', 'on', 'an', 'inflated', 'cortex', 'using', 'Caret', '(http://www.nitrc.org/projects/caret/).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Application_Mention', 'O']"
"['The', 'color', 'scale', 'used', 'was', 'defined', 'by', 'the', 'maximum', 'absolute', 'regression', 'coefficient', 'over', 'all', 'time', 'windows', 'and', 'conditions', 'with', 'no', 'thresholds', 'applied.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
