tokens,labels
"['Anti-mouse', 'S1pr1', '(Zytomed),', 'anti-human', 'S1PR1', '(ABR),', 'anti-S1pr2', '(Santa', 'Cruz', 'Biotechnology,', 'Inc.),', 'anti-S1pr4', '(Santa', 'Cruz', 'Biotechnology,', 'Inc.),', 'antitubulin', '(Cell', 'Signaling', 'Technology),', 'anti-mouse', 'CD41', '(BD),', 'and', 'anti-CD42c', '(Emfret', 'Analytics)', 'antibodies', 'were', 'used', 'for', 'immunostaining.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'samples', 'were', 'examined', 'using', 'Leica', 'microscopy', 'equipped', 'with', '40×', 'objective', 'lens', '(NA', '=', '0.7)', 'or', '20×', 'objective', 'lens', '(NA', '=', '0.5)', 'and', 'commercial', 'charge-coupled', 'device', 'camera', '(AxioCam;', 'Carl', 'Zeiss).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Images', 'were', 'acquired', 'by', 'AxioVision', 'software', '(Carl', 'Zeiss).']","['O', 'O', 'O', 'O', 'B-Application_Mention', 'O', 'O', 'O']"
"['For', 'quantification', 'of', 'MK', 'number', 'and', 'size', 'in', 'BM,', 'we', 'counted', 'the', 'total', 'number', 'of', 'MKs', 'in', 'five', 'randomly', 'selected', '20×', 'microscopic', 'fields,', 'and', 'the', 'area', 'of', 'MK', 'cell', 'body', 'was', 'analyzed', 'by', 'ImageJ', 'software', '(National', 'Institutes', 'of', 'Health).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Application_Mention', 'O', 'O', 'O', 'O', 'O']"
"['S1P', 'level', 'measurement.']","['O', 'O', 'O']"
"['Levels', 'of', 'S1P', 'were', 'determined', 'by', 'highperformance', 'liquid', 'chromatography', 'with', 'mass', 'detection', 'as', 'described', 'previously', '(Berdyshev', 'et', 'al.,', '2005).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Quantitative', 'RT-PCR.']","['O', 'O']"
"['Quantitative', 'real-time', 'PCR', 'was', 'performed', 'using', 'the', 'MaximaTM', 'SYBR', 'Green', 'PCR', 'Master', 'mix', '(Thermo', 'Fisher', 'Scientific)', 'and', 'an', 'ABI', 'PRISM', '7700', 'Sequence', 'Detection', 'System', '(Applied', 'Biosystems)', 'according', 'to', 'the', ""manufacturers'"", 'instructions.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'data', 'were', 'normalized', 'to', 'the', 'mRNA', 'level', 'of', 'glyceraldehyde', '3-phosphate', 'dehydrogenase', '(Gapdh', 'or', 'GAPDH).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Primers', 'are', 'listed', 'in', 'Table', 'S1.']","['O', 'O', 'O', 'O', 'O', 'O']"
"['MK', 'culture.']","['O', 'O']"
"['Mouse', 'embryonic', 'day', '(E)', '12.5-14.5', 'FL', 'cells', 'were', 'cultivated', 'in', 'TPO-containing', 'medium', 'for', 'differentiation', 'into', 'MKs', '(Lecine', 'et', 'al.,', '1998).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['In', 'brief,', 'mouse', 'FLs', 'were', 'isolated', 'from', 'E12.5-14.5', 'embryos', 'and', 'kept', 'in', 'DMEM', '(Invitrogen)', 'supplemented', 'with', '10%', 'charcoal-treated', 'FBS', '(PAN)', 'in', 'the', 'presence', 'of', 'hTPO', '(ImmunoTools)', 'in', 'a', 'humidified', '5%', 'CO', '2', '/95%', 'air', 'incubator', 'at', '37°C.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['For', 'isolation', 'of', 'immature', 'MKs,', 'E12.5-14.5', 'FL', 'cells', 'were', 'cultured', 'in', 'medium', 'for', '12', 'h', 'and', 'then', 'incubated', 'with', 'FITC-CD41', '(BD)', 'and', 'PE-CD34', '(BioLegend)', 'antibodies.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Immature', 'MKs', 'were', 'identified', 'as', 'a', 'CD41/CD34', 'double-positive', 'population', 'and', 'enriched', 'by', 'using', 'a', 'FACSAria', 'cell', 'sorter', '(BD).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Mature', 'MKs', 'were', 'enriched', 'by', 'BSA', 'gradient,', 'as', 'described', 'previously', '(Pang', 'et', 'al.,', '2006).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['In', 'brief,', 'the', 'BSA', 'step', 'gradient', 'was', 'prepared', 'by', 'placing', 'PBS', 'containing', '1.5%', 'BSA', 'on', 'top', 'of', 'PBS', 'with', '3%', 'BSA', '(PAA).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Cells', 'were', 'loaded', 'on', 'top', 'of', 'the', 'gradient,', 'and', 'MKs', 'were', 'settled', 'to', 'the', 'bottom', 'within', '30', 'min', 'at', '1×', 'gravity', 'at', 'room', 'temperature.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Mature', 'MKs', 'formed', 'a', 'pellet', 'at', 'the', 'bottom', 'of', 'the', 'tube.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['We', 'distinguished', 'and', 'scored', 'PPs', 'according', 'to', 'the', 'criteria', 'mentioned', 'previously', '(Chen', 'et', 'al.,', '2007).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['To', 'inhibit', 'the', 'activity', 'of', 'Rac', 'GTPases,', 'we', 'cultured', 'MKs', 'in', 'the', 'presence', 'of', '50', 'µM', 'NSC23766', '(Tocris', 'Bioscience)', 'for', '3', 'd', 'and', 'then', 'scored', 'MKs', 'carrying', 'PPs.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['To', 'establish', 'a', 'stable', 'gradient', 'during', 'the', 'slow', 'process', 'of', 'PPF,', 'we', 'applied', 'chemotaxis', '\ue06d-slides', '(ibidi),', 'which', 'consist', 'of', 'two', 'large', 'reservoirs', 'with', 'different', 'chemoattractant', 'concentrations', 'and', 'a', 'thin', '(1', 'mm)', 'slit', 'between', 'these', 'two', 'reservoirs.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['A', 'linear', 'and', 'stable', 'chemoattractant', 'gradient', 'is', 'established', 'in', 'the', 'slit', 'by', 'diffusion', '(Zengel', 'et', 'al.,', '2011).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['MKs', 'were', 'resuspended', 'in', 'serum-free', 'medium', 'in', 'the', 'presence', 'or', 'absence', 'of', '1', 'µM', 'VPC23019', '(Avanti', 'Polar', 'Lipids,', 'Inc.)', 'and', 'loaded', 'onto', 'chemotaxis', '\ue06d-slides', 'coated', 'with', 'poly-l-lysine', 'between', 'two', 'large', 'reservoirs.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['10', 'µM', 'S1P', 'or', 'vehicle', 'was', 'applied', 'into', 'one', 'of', 'the', 'reservoirs', 'of', 'the', '\ue06d-slides.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['MKs', 'were', 'cultivated', 'for', '10', 'h', 'at', '37°C,', 'and', 'polarization', 'of', 'PPF', 'was', 'evaluated', 'based', 'on', 'the', 'images', 'captured', 'using', 'an', 'Axiovert', 'microscope', '(Carl', 'Zeiss)', 'equipped', 'with', '20×', 'objective', 'lens', '(Nikon)', 'and', 'AxioVision', 'software.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Application_Mention', 'O']"
