tokens,labels
"['The', 'remaining', 'mixture', 'was', 'resuspended', 'in', '3', 'mL', 'of', 'Mitochondria', 'Isolation', 'Medium', '(MIM)', '(300', 'mM', 'Sucrose,', '10', 'mM', 'Na-HEPES,', '0.2', 'mM', 'EDTA)', 'with', 'BSA,', 'then', 'transferred', 'to', 'a', 'pre-chilled', 'Dounce', 'homogenizer', 'and', 'slowly', 'homogenized', 'for', 'a', 'total', 'of', 'w10e', '12', 'counts.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'homogenate', 'was', 'then', 'subjected', 'to', 'a', 'series', 'of', 'differential', 'centrifugation', 'steps.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'fractions', 'of', 'isolated', 'mitochondria', 'obtained', '(mixed', 'subsarcolemmal', 'and', 'intermyofibrillar)', 'were', 'resuspended', 'in', 'a', 'small', 'volume', 'of', 'MIM', 'þ', 'BSA', 'and', 'frozen', 'at', 'À80', 'for', 'biochemical', 'analysis.Membranes', 'were', 'incubated', 'using', 'infrared', 'fluorophore-conjugated', 'secondary', 'antibodies', '(LiCor', 'Biosciences,', 'Lincoln,', 'NE),', 'scanned', 'using', 'Odyssey', 'Clx', 'Infrared', 'Imaging', 'System', '(Li-Cor)', 'and', 'analyzed', 'by', 'densitometry', 'using', 'Image', 'J', '(NIH).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Application_Mention', 'I-Application_Mention', 'O']"
"['The', 'absolute', 'quantities', 'of', 'GPx4', 'and', 'HNE-modified', 'protein', 'adducts', 'in', 'human', 'cardiac', 'tissue', 'was', 'determined', 'by', 'a', 'quantitative', 'ELISA', 'approach', 'developed', 'in', 'our', 'lab,', 'as', 'described', 'previously', '[54].']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Portions', 'of', 'the', 'labeled', 'cardiac', 'tissue', 'homogenate', 'were', 'subjected', 'to', 'SDS-PAGE', 'on', '10%', 'SDS', 'polyacrylamide', 'gel.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'gels', 'were', 'scanned', 'using', 'Odyssey', 'Clx', 'Infrared', 'Imaging', 'System', '(Li-Cor)', 'and', 'Cy5.5-labeled', 'proteins', 'were', 'analyzed', 'by', 'densitometry', 'using', 'Image', 'J', '(NIH).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Application_Mention', 'I-Application_Mention', 'O']"
"['All', 'animal', 'data', 'are', 'presented', 'as', 'mean', 'AE', 'SEM.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Statistical', 'analysis', 'on', 'mouse', 'model', 'variables', 'were', 'performed', 'with', 'GraphPad', 'Prism', '(GraphPad', 'Prism,', 'La', 'Jolla,', 'Ca.).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Application_Mention', 'I-Application_Mention', 'O', 'O', 'O', 'O', 'O']"
"['One', 'way', 'ANOVA', 'was', 'performed', 'on', 'continuous', 'variables', 'followed', 'by', 'NewmaneKeuls', 'post', 'test,', 'with', 'a', '<', '0.05', 'considered', 'statistically', 'significant.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['In', 'the', 'human', 'data', 'analysis,', 'categorical', 'variables', 'are', 'presented', 'as', 'frequency', 'and', 'percentage', 'and', 'continuous', 'variables', 'were', 'presented', 'as', 'mean', 'AE', 'standard', 'deviation,', 'mediation,', 'median', 'and', 'interquartile', 'range.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Fisher', 'exact', 'and', 'Chi', '(c', '2', ')', 'procedures', 'were', 'used', 'to', 'compute', 'statistical', 'significance', 'of', 'group', 'comparisons', 'for', 'categorical', 'variables.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Deuchler-Wilcoxon', 'was', 'used', 'for', 'continuous', 'variables.']","['O', 'O', 'O', 'O', 'O', 'O']"
"['Biochemical', 'variables', 'were', 'divided', 'into', 'quartiles', '(GPx4)', 'or', 'tertiles', '(HNE)', 'and', 'analyzed', 'using', 'a', 'robust', 'Poisson', 'regression', 'model', '(with', 'relative', 'risk', 'as', 'the', 'measure', 'of', 'association).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Missing', 'values', 'for', 'all', 'clinical', 'and', 'biochemical', 'variable', 'were', 'imputed', 'using', 'the', 'iterative', 'expectation-maximization', '(EM)', 'algorithm', 'as', 'described', 'in', 'a', 'recent', 'study', '[94].']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Variables', 'that', 'were', 'statistically', 'significant', 'in', 'the', 'univariable', 'analysis', 'were', 'included', 'into', 'the', 'multivariable', 'analysis.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['P-value', 'was', 'computed', 'using', ""Friedman's"", 'Nonparametric', 'test', 'for', 'central', 'tendency', 'while', 'adjusting', 'for', 'age.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['P', 'trend', 'was', 'computed', 'using', 'likelihood', 'ratio', 'trend', 'test,', 'adjusting', 'for', 'age', 'and', 'sex.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Statistical', 'significance', 'was', 'defined', 'as', 'P', '<', '0.05.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['SAS', 'Version', '9.3', 'was', 'used', 'for', 'all', 'analyses', 'of', 'human', 'biochemical', 'and', 'clinical', 'variables.']","['B-Application_Mention', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
