tokens,labels
"['Experimental', 'data', 'were', 'expressed', 'as', 'the', 'mean', '±', 'standard', 'deviation', '(SD).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Statistical', 'significance', 'was', 'analyzed', 'using', ""Student's"", 't-test.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'correlation', 'between', 'miR-381', 'and', 'Twist1', 'expression', 'was', 'analyzed', 'using', ""Spearman's"", 'correlation', 'analysis.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['P,0.05', 'was', 'considered', 'statistically', 'significant.']","['O', 'O', 'O', 'O', 'O']"
"['To', 'elucidate', 'the', 'molecular', 'mechanism', 'underlying', 'inhibitory', 'effects', 'of', 'miR-381', 'on', 'proliferation,', 'invasion,', 'and', 'migration', 'of', 'CRC', 'cells,', 'we', 'predicted', 'potential', 'targets', 'of', 'miR-381.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Using', 'TargetScan', 'and', 'miRanda', 'tools', 'online,', 'we', 'screened', 'several', 'invasion-and', 'migration-related', 'genes', 'by', 'RTq-PCR,', 'of', 'which', 'Twist1', 'expression', 'was', 'significantly', 'repressed', 'in', 'miR-381', 'expressing', 'HT29', 'and', 'SW480', 'cells.']","['O', 'B-Application_Mention', 'O', 'B-Application_Mention', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['In', 'addition,', 'Twist1', 'is', 'an', 'important', 'inducer', 'of', 'EMT,', 'which', 'is', 'involved', 'in', 'cell', 'invasion', 'and', 'migration', 'ability,', '24,25', 'and', 'hence', 'we', 'focused', 'on', 'Twist1', 'in', 'the', 'study.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['To', 'validate', 'if', 'miR-381', 'directly', 'targets', 'Twist1', '3′UTR', '(Figure', '3A),', 'luciferase', 'reporter', 'assays', 'were', 'performed', 'in', 'HT29', 'and', 'SW480', 'cells,', 'which', 'revealed', 'that', 'miR-381', 'mimics', 'significantly', 'decreased', 'the', 'luciferase', 'activity', 'of', 'wild-type', 'Twist1', '3′UTR', 'reporter,', 'but', 'had', 'no', 'effect', 'on', 'the', 'Twist1', '3′UTR', 'reporter', 'with', 'mutant', 'miR-381', 'binding', 'seed', 'sites', '(Figure', '3B).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['RTq-PCR', 'and', 'Western', 'blot', 'also', 'validated', 'that', 'miR-381', 'mimics', 'reduced', 'Twist1', 'expression,', 'and', 'miR-381', 'inhibitor', 'mimics', 'increased', 'Twist1', 'expression', 'in', 'HT29', 'and', 'SW480', 'cells', '(Figure', '3C', 'and', 'D).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Moreover,', 'RTq-PCR', 'analysis', 'revealed', 'that', 'Twist1', 'expression', 'was', 'significantly', 'increased', 'in', 'CRC', 'tumors', 'compared', 'with', 'paired', 'normal', 'mucosal', 'tissue', '(Figure', '3E)', 'and', 'inversely', 'correlated', 'with', 'the', 'expression', 'levels', 'of', 'miR-381', 'in', 'CRC', 'tissues', 'used', 'in', 'the', 'study', '(Figure', '3F).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Taken', 'together,', 'our', 'results', 'demonstrated', 'that', 'miR-381', 'directly', 'inhibits', 'Twist1', 'expression', 'in', 'CRC', 'cells.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
