tokens,labels
"['Putative', 'trans-membrane', 'regions', 'of', 'proteins', 'were', 'additionally', 'determined', 'using', 'combined', 'predictions', 'by', 'TMHMM', 'tool', '(33)', 'and', 'TMPred', 'tool', '(34).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Application_Mention', 'O', 'O', 'O', 'B-Application_Mention', 'O', 'O']"
"['Coiled-coil', 'regions', 'were', 'predicted', 'using', 'Coil', 'tool', '(35).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Multiple', 'sequence', 'alignments', 'were', 'generated', 'using', 'T-Coffee', '(36),', 'Muscle', '(37)', 'and', 'Praline', '(38).']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Application_Mention', 'O', 'B-Application_Mention', 'O', 'O', 'B-Application_Mention', 'O']"
"['Conserved', 'DNA', 'motifs', 'in', 'aligned', 'nucleotide', 'sequences', '(T-Coffee', 'were', 'visualized', 'with', 'WebLogo', '(39).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Application_Mention', 'O', 'O', 'O', 'B-Application_Mention', 'O']"
"['Pairwise', 'identity', 'percentages', 'between', 'amino', 'acid', 'sequences', 'of', 'identified', 'or', 'putative', 'proteins', 'were', 'determined', 'using', 'EMBOSS', 'Needle', 'tool', 'at', 'EMBL-EBI.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Application_Mention', 'I-Application_Mention', 'O', 'O', 'O']"
"['Protein', 'sequences', 'were', 'aligned', 'with', 'T-Coffee', 'program,', 'and', 'conserved', 'blocks', 'for', 'the', 'phylogenetic', 'analysis', 'were', 'selected', 'using', 'Gblocks', '(40).']","['O', 'O', 'O', 'O', 'O', 'B-Application_Mention', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Application_Mention', 'O']"
"['The', 'phylogeny', 'was', 'reconstructed', 'by', 'maximum', 'likelihood', 'method', 'using', 'phyml', 'algorithm', '(41).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Application_Mention', 'O', 'O']"
"['Resulting', 'trees', 'were', 'visualized', 'inPhylodendron', '(http://iubio.bio.indiana.edu/soft/molbio/', 'java/apps/trees/).']","['O', 'O', 'O', 'O', 'B-Application_Mention', 'O', 'O']"
"['The', 'first', 'protein', 'encoded', 'by', 'a', 'conserved', 'cluster', 'of', 'genes', 'is', 'VP3-like', 'protein', '(Figure', '1).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['It', 'is', 'a', 'major', 'structural', 'protein', 'of', 'haloarchaeal', 'pleomorphic', 'viruses,', 'predicted', 'to', 'contain', 'several', 'transmembrane', 'regions.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['VP3-like', 'proteins', 'of', 'the', 'first', 'subgroup', 'of', 'viruses', 'and', 'putative', 'proviruses', 'share', 'extensive', 'identity', 'at', 'the', 'amino', 'acid', 'level', '($50%', 'and', 'above,', 'Supplementary', 'Figure', 'S3).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['In', 'contrast,', 'VP3-like', 'proteins', 'of', 'the', 'second', 'subgroup', 'show', 'only', '$20%', 'identity', 'to', 'each', 'other', 'and', 'to', 'homologues', 'of', 'the', 'first', 'subgroup', 'members.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'next', 'protein', 'encoded', 'in', 'the', 'conserved', 'cluster', 'of', 'genes', 'is', 'VP4-like', 'major', 'structural', 'protein', '(Figure', '1),', 'forming', 'the', 'spike', 'structure', 'on', 'the', 'virion', 'surface.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['This', 'protein', 'is', 'processed', 'during', 'maturation.']","['O', 'O', 'O', 'O', 'O', 'O']"
"['In', 'order', 'to', 'predict', 'the', 'translation', 'start', 'site,', 'the', 'empirically', 'determined', 'N-termini', '(Table', '1)', 'together', 'with', 'Signal', 'P', 'andTat', 'find', 'programs', 'were', 'used.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Application_Mention', 'I-Application_Mention', 'B-Application_Mention', 'I-Application_Mention', 'O', 'O', 'O']"
"['Three', 'of', 'the', 'manually', 'annotated', 'VP4-like', 'protein', 'precursors', 'were', 'predicted', 'to', 'have', 'a', 'twin-arginine', 'signal', 'sequence', 'suggesting', 'export', 'of', 'the', 'protein', 'in', 'a', 'folded', 'state.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Most', 'of', 'the', 'VP4-like', 'protein', 'precursors', 'share', 'only', '$20%', 'identity', '(Supplementary', 'Table', 'S', '8).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Even', 'though', 'VP4-like', 'polypeptides', 'are', 'much', 'more', 'diverse', 'than', 'VP3-like', 'proteins,', 'the', 'secondary', 'structures', 'are', 'predicted', 'to', 'be', 'similar.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['All', 'of', 'them', 'are', 'also', 'predicted', 'to', 'contain', 'a', 'coiled-coil', 'region', 'in', 'the', 'C-terminus', 'of', 'the', 'protein', 'just', 'preceding', 'the', 'transmembrane', 'domain', 'that', 'serves', 'as', 'a', 'membrane', 'anchor.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
