tokens,labels
"['Pictures', 'were', 'taken', 'of', 'H-E-stained', 'pancreas', 'sections,', 'and', 'the', 'area', 'of', 'Langerhans', 'islets', 'and', 'the', 'total', 'area', 'of', 'the', 'pancreas', 'were', 'measured', 'using', 'ImageJ', 'software', '(NIH', 'freeware).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Application_Mention', 'O', 'O', 'O']"
"['Islet', 'area', 'was', 'depicted', 'as', 'percentage', 'of', 'total', 'pancreas', 'area.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Sections', 'of', 'four', 'to', 'seven', 'mice', 'per', 'group', 'and', 'at', 'least', 'six', 'different', 'pancreas', 'areas', 'per', 'mouse', 'were', 'analyzed', 'for', 'statistical', 'significance', 'using', 'unpaired', 'two-tailed', ""Student's"", 't', 'test.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['P', 'values', 'Ͻ0.05', 'were', 'considered', 'significant.']","['O', 'O', 'O', 'O', 'O', 'O']"
"['Bone', 'marrow', 'transplantation.']","['O', 'O', 'O']"
"['We', 'injected', 'bone', 'marrow', 'obtained', 'from', 'wild-type', 'and', '␣4(Y991A)', 'mice', '(4', 'ϫ', '10', '6', 'cells)', 'through', 'the', 'tail', 'vein', 'into', 'male', 'C57BL/6', '(4', 'months)', 'and', '␣4(Y991A)', '(4', '-6', 'months)', 'mice', 'that', 'had', 'been', 'irradiated', '(10', 'Gy)', '4', 'h', 'before.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Mice', 'were', 'allowed', '4', 'weeks', 'for', 'reconstitution', 'of', 'donor', 'marrow,', 'which', 'we', 'verified', 'by', 'PCR', '(18).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Isolation', 'of', 'stromal', 'vascular', 'cells.']","['O', 'O', 'O', 'O', 'O']"
"['Epidydimal', 'fat', 'pads', 'were', 'minced', 'in', 'PBS', 'and', 'digested', 'with', 'collagenase', '(Roche)', 'and', 'DNase', 'I', '(Sigma)', 'for', '1', 'h', 'at', '37°C.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Suspensions', 'were', 'then', 'filtered', 'through', 'a', '100-m', 'nylon', 'cell', 'strainer', 'and', 'then', 'spun', 'at', '1,000g', 'for', '10', 'min.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'preadipocyte/adipocyte-enriched', 'fraction', 'was', 'removed.']","['O', 'O', 'O', 'O', 'O']"
"['Isolated', 'stromal', 'vascular', 'cells', 'were', 'resuspended', 'in', 'red', 'blood', 'cell', 'lysis', 'buffer', '(10', 'mmol/l', 'KHCO', '3', ',', '150', 'mmol/l', 'NH', '4', 'Cl,', 'and', '0.1', 'mmol/l', 'EDTA,', 'pH', '8)', 'for', '5', 'min', 'at', 'room', 'temperature.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Cell', 'suspension', 'was', 'centrifuged', 'for', '5', 'min', 'at', '500g,', 'and', 'stromal', 'vascular', 'cells', 'were', 'resuspended', 'in', 'PBS', 'at', '10', '6', 'cells/100', 'l.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Flow', 'cytometry.']","['O', 'O']"
"['Cells', 'were', 'harvested', 'from', 'WAT,', 'peripheral', 'blood,', 'and', 'bone', 'marrow', 'and', 'incubated', 'in', 'Fc', 'blocker', '(rat', 'anti-mouse', 'CD16/32)', 'for', '20', 'min', 'at', 'room', 'temperature.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'cells', 'were', 'then', 'incubated', 'with', 'fluorescein', 'isothiocyanate', '(FITC)-Ly-6G', '(1/200)', 'and', 'phycoerythrin', '(PE)-7/4', '(1/50)', '(BD', 'Biosciences/', 'PharMingen,', 'San', 'Diego,', 'CA).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Negative', 'control', 'staining', 'was', 'performed', 'with', 'FITC-rat', 'IgG2a/k', 'and', 'PE-rat', 'IgG2a.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Cell', 'staining', 'was', 'analyzed', 'with', 'FACScan', 'flow', 'cytometer', 'using', 'CellQuest', 'software', '(BD', 'Biosciences', 'Systems).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Application_Mention', 'O', 'O', 'O', 'O']"
"['Cell', 'migration', 'assay.']","['O', 'O', 'O']"
"['Cell', 'migration', 'was', 'assayed', 'in', 'a', 'modified', 'Boyden', 'chamber', 'system', 'using', 'a', '24-well', 'transwell', 'plate', '(8-m', 'pore', 'size;', 'Corning)', 'coated', 'with', '5', 'g/ml', 'VCAM-1', '(R&D', 'Systems).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Monocyte', 'chemoattractant', 'protein-1', '(MCP-1)', '(R&D', 'Systems)', 'was', 'added', 'in', 'the', 'lower', 'chamber', 'at', '1', 'nmol/l.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Cells', 'harvested', 'from', 'wild-type', 'or', '␣4(Y991A)', 'bone', 'marrow', 'were', 'grown', 'for', '5-7', 'days', 'in', 'the', 'presence', 'of', 'granulocyte', 'macrophage-colonystimulating', 'factor', '(5', 'l', 'of', '0.1', 'mg/ml', 'stock', 'solution).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Bone', 'marrow-derived', 'macrophages', '(2', 'ϫ', '10', '4', ')', 'were', 'kept', 'in', 'suspension', 'in', '1%', 'serum', 'containing', 'medium', 'for', '1', 'h', 'at', 'room', 'temperature.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Cells', 'were', 'then', 'added', 'to', 'the', 'top', 'chamber', 'and', 'incubated', 'overnight', 'at', '37°C.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Filters', 'were', 'fixed', 'and', 'stained', 'with', 'crystal', 'violet,', 'and', 'migrated', 'cells', 'in', 'the', 'lower', 'chamber', 'were', 'enumerated.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['RNA', 'isolation', 'and', 'RT-PCR.']","['O', 'O', 'O', 'O']"
"['Total', 'RNA', 'was', 'isolated', 'from', 'WAT', 'using', 'RNeasy', 'Lipid', 'Tissue', 'kit', '(Qiagen).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['RT-PCRs', 'were', 'carried', 'out', 'as', 'described', 'in', 'the', 'online', 'appendix', '(20).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Statistical', 'analysis.']","['O', 'O']"
"['Means', 'and', 'SEs', 'were', 'calculated', 'for', 'all', 'dependent', 'measures.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Data', 'were', 'analyzed', 'for', 'statistical', 'significance', 'using', 'the', 'one-or', 'two-tailed', ""Student's"", 't', 'test.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Significance', 'was', 'set', 'at', 'P', 'Յ', '0.05.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['For', 'Fig.', '1B,', 'change', 'scores', 'for', 'the', 'chow', 'diet', 'and', 'high-fat', 'diet', 'data', 'were', 'determined', 'using', 'the', 'total', 'area', 'under', 'the', 'curve', '(AUC)', '(21).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
