tokens,labels
"['IAA', 'secreted', 'by', 'microorganisms', 'promotes', 'root', 'growth', 'through', 'a', 'direct', 'stimulatory', 'effect', 'on', 'plant', 'cell', 'elongation', 'or', 'cell', 'division', '[29].']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['In', 'the', 'present', 'study,', 'P.', 'menonorum', 'KNU-3', 'was', 'positive', 'for', 'both', 'IAA', 'and', 'siderophore', 'production.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Other', 'researchers', 'have', 'made', 'similar', 'observations', 'for', 'the', 'IAA', 'production', 'by', 'Penicillium', 'sp.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
['[11].'],['O']
"['Siderophores', 'are', 'important', 'metabolites', 'released', 'by', 'the', 'PGP', 'microorganisms', 'that', 'directly', 'alleviate', 'irondeficiency', 'by', 'increasing', 'the', 'supply', 'of', 'iron', 'to', 'the', 'plant', 'and', 'indirectly', 'depriving', 'fungal', 'pathogens', 'of', 'iron', '[30,', '31].']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Kang', 'et', 'al.']","['O', 'O', 'O']"
"['[32]', 'reported', 'that', 'siderophores', 'are', 'also', 'able', 'to', 'chelate', 'Mg', '2+', ',', 'Ca', '2+', ',', 'and', 'Al', '3+', 'from', 'a', 'soil', 'solution.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['In', 'this', 'study,', 'the', 'isolate', 'showed', 'both', 'IAA', 'production', 'and', 'the', 'presence', 'of', 'siderophores,', 'which', 'may', 'provide', 'an', 'explanation', 'for', 'its', 'PGP', 'activity.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Several', 'studies', 'have', 'demonstrated', 'that', 'production', 'of', 'siderophores,', 'other', 'secondary', 'metabolites,', 'and', 'lytic', 'enzymes', 'by', 'Penicillium', 'spp.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['were', 'most', 'effective', 'in', 'promoting', 'plant', 'growth', 'and', 'controlling', 'plant', 'root', 'pathogens.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
