tokens,labels
"['We', 'also', 'examined', 'the', 'interaction', 'between', 'PKM2', 'and', 'Bcl2', 'under', 'various', 'treatments', 'or', 'in', 'various', 'types', 'of', 'tumor', 'cells.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['TNFα', 'or', 'PTX', 'could', 'induce', 'the', 'interaction', 'between', 'PKM2', 'and', 'Bcl2,', 'whereas', 'TMZ', 'failed', 'to', 'do', 'so', '(Supplementary', 'information,', 'Figure', 'S', 'PKM1', 'shares', 'high', 'homology', 'with', 'PKM2', 'in', 'protein', 'sequence,', 'as', 'they', 'differ', 'from', 'each', 'other', 'in', 'only', 'one', 'exon.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['PKM2', 'contains', 'exon', '10,', 'whereas', 'PKM1', 'contains', 'exon', '9', '[9].']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['To', 'narrow', 'searching', 'range', 'for', 'Bcl2-interacting', 'region', 'on', 'PKM2,', 'we', 'tested', 'whether', 'PKM1', 'interacts', 'with', 'Bcl2.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['U87', 'cells', 'were', 'infected', 'with', 'a', 'lentivirus', 'expressing', 'Flag-tagged', 'PKM2', '(Flag-PKM2)', 'or', 'Flag-PKM1.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Immunoblotting', 'analyses', 'of', 'immunoprecipitated', 'Flag-PKM2', 'or', 'Flag-PKM1', 'with', 'an', 'anti-Bcl2', 'antibody', 'showed', 'that', 'PKM1,', 'unlike', 'PKM2,', 'did', 'not', 'interact', 'with', 'Bcl2', 'after', 'H', '2', 'O', '2', 'treatment', '(Figure', '2C),', 'suggesting', 'that', 'PKM2', 'may', 'interact', 'with', 'Bcl2', 'through', 'the', 'region', 'encoded', 'by', 'exon', '10', 'of', 'PKM2.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['According', 'to', 'secondary', 'structure', 'of', 'PKM2', 'exon', '10,', 'we', 'constructed', 'four', 'S-Flag-Streptavidin-binding', 'peptide', '(SFB)-tagged', 'PKM2', 'mutants', 'with', 'the', 'deletion', 'of', 'the', 'indicated', 'amino', 'acid', 'residues,', 'including', 'PKM2', 'Δ370-388,', 'PKM2', 'Δ389-405,', 'PKM2', 'Δ406-423', 'and', 'PKM2', 'Δ424-435.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Immunoblotting', 'analyses', 'of', 'precipitated', 'SFB-PKM2', 'proteins', 'with', 'anti-Bcl2', 'antibody', 'showed', 'that', 'only', 'PKM2', 'Δ389-405', 'failed', 'to', 'bind', 'to', 'Bcl2', 'among', 'PKM2', 'mutants', '(Figure', '2D).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Bcl2', 'has', 'been', 'reported', 'to', 'interact', 'with', 'other', 'proteins', 'through', 'hydrophobic', 'or', 'ionic', 'bonds', '[23].']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['According', 'to', 'amino', 'acid', 'properties,', 'we', 'constructed', 'two', 'PKM2', 'mutants,', 'PKM2', 'ILLL,', 'in', 'which', 'hydrophobic', 'amino', 'acids', '(isoleucine', '389,', 'leucine', '392,', 'leucine', '394', 'and', 'leucine', '398)', 'were', 'mutated', 'to', 'alanine,', 'and', 'PKM2', 'EERR,', 'in', 'which', 'ionic', 'amino', 'acids', '(glutamic', 'acid', '396,', 'glutamic', 'acid', '397,', 'arginine', '399,', 'and', 'arginine', '400)', 'were', 'mutated', 'to', 'alanine.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Both', 'PKM2', 'WT', 'and', 'PKM2', 'EERR', 'interacted', 'with', 'Bcl2,', 'whereas', 'PKM2', 'ILLL', 'failed', 'to', 'do', 'soTo', 'test', 'the', 'specificity', 'of', 'PKM2', 'ILLL', 'mutation,', 'we', 'examined', 'pyruvate', 'kinase', 'and', 'protein', 'kinase', 'activities', 'of', 'PKM2', 'ILLL', 'mutant.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['As', 'shown', 'in', 'Supplementary', 'information,', 'Figure', 'S2F,', 'PKM2', 'ILLL', 'has', 'comparable', 'pyruvate', 'kinase', 'activity', 'to', 'PKM2', 'WT.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['We', 'further', 'examined', 'the', 'glycolytic', 'activities', 'of', 'the', 'corresponding', 'PKM2ILLL-reconstituted', 'cells.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'data', 'showed', 'that', 'similar', 'glucose', 'consumption', 'and', 'lactate', 'production', 'were', 'detected', 'in', 'both', 'PKM2', 'WT-and', 'ILLL-reconstituted', 'U87', 'cells', '(Supplementary', 'information,', 'Figure', 'S2G).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['We', 'previously', 'reported', 'that', 'PKM2', 'could', 'phosphorylate', 'Histone', 'H3', 'at', 'threonine', '(T)', '11', '[24].']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Thus,', 'we', 'examined', 'the', 'phosphorylation', 'of', 'Histone', 'H3', 'T11', 'by', 'PKM2', 'WT', 'or', 'ILLL.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'data', 'showed', 'that', 'both', 'PKM2', 'WT', 'and', 'ILLL', 'could', 'phosphorylate', 'Histone', 'H3', 'T11', 'at', 'similar', 'levels', '(Supplementary', 'information,', 'Figure', 'S2H).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Together,', 'these', 'data', 'suggested', 'that', 'PKM2', 'ILLL', 'only', 'lost', 'the', 'binding', 'to', 'Bcl2,', 'but', 'still', 'reserved', 'its', 'pyruvate', 'kinase', 'and', 'protein', 'kinase', 'activities.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Cells', 'were', 'fixed', 'and', 'incubated', 'with', 'primary', 'antibodies,', 'Alexa', 'Fluor', 'dye-conjugated', 'secondary', 'antibodies', 'and', 'Hoechst', '33342', 'according', 'to', 'the', 'standard', 'protocols.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Cells', 'were', 'examined', 'using', 'a', 'deconvolution', 'microscope', '(Zeiss,', 'Thornwood,', 'NY,', 'USA)', 'with', 'a', '63-Å', 'oil', 'immersion', 'objective.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Axio', 'Vision', 'software', 'from', 'Zeiss', 'was', 'used', 'to', 'deconvolute', 'Z-series', 'images.']","['B-Application_Mention', 'I-Application_Mention', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Proteins', 'were', 'identified', 'by', 'a', 'database', 'search', 'of', 'the', 'fragment', 'spectra', 'against', 'the', 'National', 'SwissProt', 'protein', 'database', '(EBI)', 'using', 'Mascot', 'v.2.3', '(Matrix', 'Science,', 'London,', 'UK)', 'and', 'Sequest', '(v.1.20)', 'via', 'Proteome', 'Discoverer', 'v.1.3', '(Thermo', 'Fisher', 'Scientific).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Application_Mention', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Application_Mention', 'O', 'O', 'B-Application_Mention', 'I-Application_Mention', 'O', 'O', 'O', 'O']"
"['Phosphopeptide', 'matches', 'were', 'analyzed', 'by', 'using', 'PhosphoRS', 'implemented', 'in', 'Proteome', 'Discoverer', 'and', 'manually', 'curated', '[58].']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Application_Mention', 'O', 'O', 'B-Application_Mention', 'I-Application_Mention', 'O', 'O', 'O', 'O']"
