tokens,labels
"['Efficiency', 'of', 'knockdown', 'was', 'quantified', 'by', 'real', 'time', 'qPCR,', 'microarrays', 'and', 'Western', 'blot', '(Fig.', '1c,', 'd);', 'primers', 'and', 'antibodies', 'are', 'listed', 'in', 'Supplementary', 'Tables', '6,', '7.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Gene', 'expression', 'was', 'profiled', 'with', 'NIA', 'Mouse', '44', 'K', 'Microarray', 'v3.0,', 'Agilent', 'Technologies,', '#015087']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['23.', 'The', 'data', 'was', 'batchnormalization', 'for', 'compatibility', 'of', 'experiments.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Microarray', 'data', 'are', 'submitted', 'to', 'GEO/NCBI', '(GSE26520).']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Two', 'shRNA', 'were', 'used', 'for', 'the', 'majority', 'of', 'TFs', 'and', 'we', 'treated', 'them', 'as', 'biological', 'replications', 'using', 'ANOVA.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Some', 'of', 'these', 'experiments', 'included', 'also', '2', 'technical', 'replications', 'where', 'cells', 'were', 'split', 'after', 'transfection', 'cultured', 'separately', 'and', 'RNA', 'was', 'hybridized', 'to', 'separate', 'microarrays.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Further', 'details', 'on', 'cell', 'manipulation', 'and', 'data', 'analysis', 'can', 'be', 'found', 'in', 'the', 'project', 'website:', 'http://esbank.nia.nih.gov/.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['For', 'statistical', 'analysis', 'we', 'used', 'NIA', 'Array', 'Analysis', 'which', 'estimates', 'the', 'False', 'Discovery', 'Rate', '(FDR)', 'to', 'account', 'for', 'multiple', 'hypothesis', 'testing']","['O', 'O', 'O', 'O', 'O', 'B-Application_Mention', 'I-Application_Mention', 'I-Application_Mention', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['24.', 'All', 'genes', 'shown', 'as', 'significant', 'in', 'Fig.', '4', 'and', 'Supplementary', 'Table', 'S2', 'satisfy', 'stringent', 'statistical', 'criteria', '(FDR', ',', '0.05,', 'fold', 'change', '.2).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Response', 'of', 'genes', 'to', 'the', 'knockdown', 'of', 'TFs', 'was', 'measured', 'as', 'a', 'logratio', '(i.e.,', 'difference', 'between', 'mean', 'log-transformed', 'expression', 'in', 'the', 'knockdown', 'experiment', 'and', 'global', 'median', 'expression).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Principal', 'component', 'analysis', '(PCA)', 'of', 'log-transformed', 'gene', 'expression', 'was', 'done', 'using', 'genes', 'that', 'showed', 'statistically', 'significant', 'change', 'in', 'their', 'expression', '(FDR', ',', '0.05)', 'with', 'SVD', 'method', 'applied', 'to', 'the', 'covariance', 'matrix', 'of', 'log-transformed', 'gene', 'expression', 'values', 'within', 'the', 'NIA', 'Array', 'Analysis']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Application_Mention', 'I-Application_Mention', 'I-Application_Mention']"
"['For', 'the', 'heatmap', '(Fig.', '5b),', 'we', 'selected', '2046', 'named', 'genes', '(excluding', 'olfactory', 'receptors', 'and', 'Riken', 'clones)', 'with', '.1.5', 'fold', 'median', 'change', 'following', 'the', 'knockdown', 'of', 'Pou5f1', 'and', 'Sox2', '(trajectory', '1)', 'or', 'knockdown', 'of', 'Esrrb,', 'Sall4,', 'Nanog,', 'and', 'Tcfap4', '(trajectory', '2).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['These', 'genes', 'were', 'then', 'classified', 'into', '6', 'response', 'groups', 'as', 'follows:', 'if', 'the', 'logratio', 'of', 'gene', 'expression', 'change', 'was', '.2', 'fold', 'greater', 'following', 'one', 'trajectory', 'that', 'another', 'trajectory,', 'then', 'the', 'gene', 'was', 'considered', 'specific', 'to', 'the', 'former', 'trajectory.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['A', 'small', 'number', 'of', 'genes', '(N', '5', '18)', 'responded', 'in', 'opposite', 'directions', 'following', 'trajectories', '1', 'and', '2.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['We', 'classified', 'them', 'according', 'to', 'the', 'strongest', 'absolute', 'value', 'of', 'the', 'median', 'logratio', 'of', 'gene', 'expression', 'change.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Within', 'each', 'group,', 'genes', 'were', 'sorted', 'using', 'hierarchical', 'clustering,', 'TMEV', 'ver', '3.1', '27.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Application_Mention', 'O', 'O', 'O']"
